vacancyId,candidateId,interviewerId,interviewType,interviewDate,duration,feedback,score
581,581,9357,S,2021-03-08,40,Passed,8
582,582,9356,S,2021-11-25,51,Passed,9
583,583,9357,T,2023-09-22,60,Passed,10
584,584,9357,T,2020-06-18,52,Passed,8
585,585,9357,T,2021-10-13,40,Passed,9
586,586,9356,T,2021-08-29,41,Passed,9
587,587,9356,S,2020-03-12,56,Passed,8
588,588,9357,S,2023-09-05,40,Passed,10
589,589,9357,S,2024-02-26,43,Passed,8
590,590,9356,S,2021-04-29,42,Passed,10
591,591,9357,H,2022-08-11,45,Passed,8
592,592,9356,H,2021-03-20,52,Passed,9
593,593,9356,T,2023-11-04,50,Passed,10
594,594,9356,H,2021-08-13,55,Passed,10
595,595,9357,T,2023-11-10,44,Passed,8
596,596,9356,S,2023-01-22,48,Passed,10
597,597,9356,S,2024-03-04,55,Passed,8
598,598,9356,S,2023-03-07,40,Passed,8
599,599,9357,S,2021-04-17,45,Passed,10
600,600,9356,H,2020-05-30,49,Passed,8
601,601,9356,S,2021-02-23,55,Passed,9
602,602,9356,T,2023-01-03,60,Passed,8
603,603,9356,S,2020-07-08,40,Passed,9
604,604,9356,S,2021-08-15,50,Passed,8
605,605,9357,H,2022-09-19,58,Passed,10
606,606,9357,S,2021-09-03,56,Passed,10
607,607,9357,S,2022-10-09,44,Passed,10
608,608,9356,H,2023-05-09,59,Passed,8
609,609,9356,H,2024-03-02,58,Passed,8
610,610,9357,S,2024-04-15,52,Passed,8
611,611,9357,H,2022-06-28,43,Passed,9
612,612,9357,S,2020-11-27,50,Passed,10
613,613,9357,T,2022-12-29,46,Passed,9
614,614,9356,H,2021-05-07,59,Passed,10
615,615,9356,S,2020-08-04,45,Passed,10
616,616,9356,T,2023-08-20,57,Passed,9
617,617,9357,S,2022-01-04,44,Passed,8
618,618,9357,S,2021-08-04,59,Passed,8
619,619,9356,H,2024-01-05,58,Passed,9
620,620,9356,T,2020-11-16,41,Passed,10
621,621,9356,H,2022-10-23,48,Passed,8
622,622,9356,T,2023-03-29,48,Passed,9
623,623,9356,S,2023-08-17,58,Passed,10
624,624,9357,H,2020-12-06,47,Passed,9
625,625,9356,T,2023-12-02,40,Passed,8
626,626,9356,H,2023-09-08,52,Passed,9
627,627,9357,H,2022-01-28,55,Passed,8
628,628,9357,S,2023-10-11,44,Passed,9
629,629,9356,S,2020-09-29,40,Passed,9
630,630,9356,H,2022-03-01,60,Passed,9
631,631,9357,S,2023-12-19,45,Passed,10
632,632,9357,S,2023-08-11,48,Passed,8
633,633,9356,S,2023-06-27,47,Passed,8
634,634,9356,T,2022-05-22,54,Passed,8
635,635,9357,H,2022-11-10,41,Passed,9
636,636,9357,H,2023-03-16,60,Passed,8
637,637,9357,S,2023-02-02,49,Passed,8
638,638,9357,S,2020-08-31,52,Passed,8
639,639,9357,S,2022-12-14,40,Passed,10
640,640,9357,S,2020-11-07,58,Passed,9
641,641,9356,H,2023-06-01,40,Passed,8
642,642,9356,S,2023-05-31,54,Passed,9
643,643,9357,S,2022-07-19,48,Passed,9
644,644,9356,T,2022-02-24,57,Passed,10
645,645,9356,H,2024-02-10,53,Passed,9
646,646,9356,T,2021-07-02,44,Passed,9
647,647,9357,H,2024-01-15,42,Passed,10
648,648,9357,T,2022-07-05,53,Passed,10
649,649,9356,T,2022-05-24,45,Passed,9
650,650,9356,S,2023-11-28,54,Passed,8
651,651,9357,T,2022-03-11,57,Passed,9
652,652,9356,S,2021-03-21,53,Passed,10
653,653,9356,S,2022-07-31,51,Passed,10
654,654,9357,S,2022-05-25,53,Passed,10
655,655,9357,S,2023-05-01,54,Passed,9
656,656,9356,H,2023-09-29,48,Passed,10
657,657,9357,H,2021-01-06,50,Passed,8
658,658,9356,S,2020-12-27,41,Passed,10
659,659,9356,S,2020-09-30,41,Passed,8
660,660,9357,T,2023-12-08,48,Passed,10
661,661,9357,H,2021-10-20,43,Passed,10
662,662,9356,H,2020-07-01,46,Passed,9
663,663,9356,T,2021-12-20,44,Passed,10
664,664,9356,T,2020-03-22,52,Passed,9
665,665,9357,T,2024-01-10,40,Passed,8
666,666,9356,H,2022-01-27,58,Passed,8
667,667,9356,S,2021-07-24,42,Passed,10
668,668,9357,H,2023-07-09,59,Passed,8
669,669,9357,T,2023-06-01,43,Passed,8
670,670,9356,S,2021-12-12,58,Passed,9
671,671,9357,S,2021-09-03,43,Passed,9
672,672,9356,H,2021-09-15,42,Passed,10
673,673,9357,T,2023-05-26,50,Passed,8
674,674,9357,T,2023-11-21,42,Passed,9
675,675,9357,H,2022-08-27,44,Passed,8
676,676,9356,T,2022-11-28,47,Passed,10
677,677,9356,H,2022-03-02,49,Passed,8
678,678,9356,S,2021-04-22,49,Passed,10
679,679,9357,S,2020-09-18,44,Passed,9
680,680,9356,H,2022-04-10,40,Passed,9
681,681,9356,T,2023-02-12,41,Passed,10
682,682,9357,S,2023-10-08,50,Passed,9
683,683,9357,S,2022-04-18,47,Passed,8
684,684,9356,H,2022-01-29,54,Passed,8
685,685,9357,S,2021-04-10,46,Passed,8
686,686,9356,H,2023-03-13,58,Passed,8
687,687,9357,S,2022-09-04,56,Passed,10
688,688,9356,S,2022-11-16,52,Passed,10
689,689,9356,S,2022-07-13,55,Passed,9
690,690,9357,T,2023-08-11,56,Passed,10
691,691,9357,S,2022-07-21,40,Passed,8
692,692,9357,S,2022-06-20,52,Passed,8
693,693,9357,H,2024-03-11,60,Passed,8
694,694,9357,T,2021-05-02,42,Passed,9
695,695,9356,T,2021-06-24,40,Passed,9
696,696,9356,T,2023-07-06,53,Passed,9
697,697,9356,S,2022-01-25,59,Passed,10
698,698,9356,S,2022-01-20,52,Passed,10
699,699,9357,S,2022-10-05,48,Passed,10
700,700,9357,T,2020-11-05,47,Passed,8
701,701,9357,T,2022-09-16,46,Passed,9
702,702,9356,S,2023-06-12,44,Passed,9
703,703,9356,T,2023-02-14,40,Passed,9
704,704,9357,T,2022-09-06,55,Passed,9
705,705,9356,H,2023-03-05,48,Passed,8
706,706,9356,S,2022-02-12,46,Passed,8
707,707,9357,H,2023-06-30,59,Passed,9
708,708,9356,H,2022-03-16,57,Passed,8
709,709,9356,T,2021-09-07,53,Passed,8
710,710,9357,T,2023-11-15,43,Passed,9
711,711,9357,S,2021-01-19,52,Passed,8
712,712,9356,H,2023-06-02,53,Passed,10
713,713,9357,S,2023-09-08,51,Passed,8
714,714,9357,T,2022-05-31,55,Passed,9
715,715,9357,H,2021-09-20,59,Passed,10
716,716,9356,T,2021-10-28,57,Passed,8
717,717,9357,S,2022-12-03,48,Passed,10
718,718,9357,H,2023-08-18,53,Passed,8
719,719,9356,T,2023-09-25,55,Passed,10
720,720,9356,H,2021-09-07,49,Passed,10
721,721,9356,H,2023-12-23,50,Passed,8
722,722,9357,S,2023-09-07,56,Passed,10
723,723,9356,H,2020-12-18,56,Passed,10
724,724,9356,H,2022-09-17,50,Passed,8
725,725,9356,H,2022-08-08,44,Passed,10
726,726,9356,T,2022-12-04,41,Passed,9
727,727,9356,H,2022-03-21,40,Passed,8
728,728,9357,S,2022-02-27,53,Passed,10
729,729,9356,H,2022-02-25,53,Passed,8
730,730,9357,H,2021-06-28,51,Passed,10
731,731,9356,T,2021-04-20,52,Passed,9
732,732,9357,S,2023-08-09,52,Passed,8
733,733,9357,S,2022-03-14,52,Passed,10
734,734,9357,H,2021-03-17,57,Passed,9
735,735,9357,S,2021-10-18,50,Passed,9
736,736,9357,S,2023-07-13,54,Passed,8
737,737,9357,S,2020-01-25,58,Passed,10
738,738,9356,T,2022-02-21,42,Passed,9
739,739,9357,H,2021-08-10,45,Passed,8
740,740,9356,S,2020-11-12,49,Passed,9
741,741,9356,S,2021-02-16,59,Passed,10
742,742,9356,T,2021-04-17,42,Passed,8
743,743,9357,S,2023-01-06,46,Passed,9
744,744,9357,T,2023-12-13,44,Passed,9
745,745,9356,T,2021-12-04,51,Passed,9
746,746,9356,H,2023-06-21,44,Passed,10
747,747,9356,H,2023-05-09,46,Passed,9
748,748,9356,T,2021-09-04,42,Passed,10
749,749,9357,H,2023-08-09,54,Passed,10
750,750,9357,T,2023-09-25,55,Passed,8
751,751,9356,H,2023-01-30,46,Passed,8
752,752,9356,H,2023-06-02,47,Passed,8
753,753,9357,H,2023-01-21,50,Passed,8
754,754,9357,T,2021-03-26,49,Passed,9
755,755,9356,H,2020-05-25,40,Passed,8
756,756,9356,H,2023-06-25,49,Passed,8
757,757,9356,H,2022-03-12,43,Passed,8
758,758,9357,H,2023-02-18,48,Passed,8
759,759,9357,H,2021-09-05,51,Passed,10
760,760,9356,T,2023-05-22,43,Passed,9
761,761,9356,H,2021-09-08,55,Passed,10
762,762,9357,T,2021-12-13,44,Passed,8
763,763,9356,H,2023-05-09,52,Passed,8
764,764,9357,S,2022-04-07,57,Passed,8
765,765,9356,T,2020-12-09,58,Passed,10
766,766,9356,T,2020-09-24,53,Passed,10
767,767,9356,S,2021-02-23,40,Passed,9
768,768,9356,T,2023-03-27,50,Passed,9
769,769,9356,S,2022-02-09,43,Passed,10
770,770,9357,T,2020-11-30,59,Passed,9
771,771,9357,H,2022-03-31,50,Passed,10
772,772,9357,T,2021-06-30,40,Passed,10
773,773,9356,T,2022-07-23,60,Passed,9
774,774,9356,S,2021-03-17,40,Passed,8
775,775,9357,S,2023-12-30,57,Passed,9
776,776,9357,T,2021-08-02,60,Passed,8
777,777,9356,S,2023-11-06,53,Passed,9
778,778,9356,S,2023-12-11,44,Passed,8
779,779,9357,H,2021-02-09,52,Passed,8
780,780,9357,S,2023-10-25,52,Passed,8
781,781,9357,T,2024-03-16,54,Passed,9
782,782,9356,H,2023-02-15,52,Passed,10
783,783,9356,T,2021-12-21,57,Passed,9
784,784,9357,S,2022-07-07,59,Passed,10
785,785,9357,S,2021-08-04,48,Passed,8
786,786,9357,S,2023-09-21,41,Passed,9
787,787,9357,H,2021-04-27,42,Passed,10
788,788,9357,T,2022-12-15,45,Passed,10
789,789,9357,S,2020-12-23,40,Passed,9
790,790,9357,T,2021-11-06,47,Passed,9
791,791,9357,T,2020-08-20,45,Passed,8
792,792,9357,S,2022-01-02,52,Passed,9
793,793,9357,H,2023-04-21,54,Passed,10
794,794,9357,H,2022-07-09,46,Passed,10
795,795,9356,H,2021-12-14,49,Passed,10
796,796,9356,H,2020-03-17,57,Passed,8
797,797,9357,H,2022-10-27,53,Passed,8
798,798,9356,T,2022-06-06,46,Passed,8
799,799,9356,T,2023-12-08,43,Passed,10
800,800,9356,S,2022-06-17,48,Passed,8
801,801,9356,T,2022-07-04,50,Passed,8
802,802,9356,S,2024-04-12,52,Passed,9
803,803,9356,T,2023-09-14,43,Passed,9
804,804,9357,H,2022-01-01,58,Passed,8
805,805,9357,T,2021-11-08,58,Passed,10
806,806,9357,H,2023-11-14,60,Passed,10
807,807,9357,T,2024-03-06,60,Passed,10
808,808,9356,S,2021-04-13,59,Passed,8
809,809,9357,S,2024-03-22,44,Passed,8
810,810,9356,T,2023-08-28,51,Passed,8
811,811,9357,H,2023-07-10,47,Passed,9
812,812,9356,S,2023-10-15,42,Passed,10
813,813,9356,S,2022-08-28,48,Passed,10
814,814,9357,T,2023-04-11,60,Passed,10
815,815,9356,T,2020-09-15,60,Passed,9
816,816,9356,S,2022-07-07,58,Passed,9
817,817,9357,T,2023-12-22,54,Passed,9
818,818,9356,S,2021-09-07,58,Passed,9
819,819,9357,S,2021-07-18,46,Passed,9
820,820,9356,T,2020-10-07,45,Passed,9
821,821,9356,T,2021-01-17,58,Passed,8
822,822,9356,S,2021-10-23,57,Passed,9
823,823,9357,H,2021-08-24,51,Passed,9
824,824,9357,H,2023-10-13,48,Passed,8
825,825,9356,H,2022-01-11,58,Passed,9
826,826,9357,T,2024-03-25,41,Passed,10
827,827,9357,S,2023-03-09,51,Passed,10
828,828,9357,S,2023-10-16,44,Passed,10
829,829,9357,T,2022-10-17,54,Passed,9
830,830,9357,S,2021-10-04,40,Passed,8
831,831,9356,S,2021-06-14,42,Passed,9
832,832,9356,T,2021-06-22,46,Passed,10
833,833,9357,S,2021-06-03,54,Passed,8
834,834,9357,S,2022-05-02,54,Passed,9
835,835,9357,H,2022-04-04,49,Passed,9
836,836,9357,T,2022-10-17,40,Passed,9
837,837,9356,H,2021-12-03,43,Passed,9
838,838,9356,H,2022-02-16,56,Passed,9
839,839,9356,T,2021-05-26,42,Passed,10
840,840,9357,S,2021-09-19,47,Passed,8
841,841,9356,S,2022-12-27,50,Passed,8
842,842,9356,T,2022-08-09,49,Passed,8
843,843,9357,S,2022-10-22,47,Passed,9
844,844,9356,H,2022-02-03,40,Passed,8
845,845,9357,T,2020-03-06,40,Passed,8
846,846,9356,H,2022-11-09,58,Passed,10
847,847,9356,T,2021-12-02,50,Passed,9
848,848,9356,S,2022-03-17,54,Passed,8
849,849,9356,S,2021-06-24,59,Passed,10
850,850,9356,H,2022-11-25,40,Passed,10
851,851,9356,S,2021-08-13,40,Passed,9
852,852,9356,S,2023-09-16,58,Passed,8
853,853,9356,H,2023-03-29,43,Passed,10
854,854,9356,H,2023-01-07,59,Passed,9
855,855,9356,T,2021-07-14,56,Passed,8
856,856,9356,S,2022-07-02,47,Passed,10
857,857,9357,T,2023-12-24,52,Passed,8
858,858,9357,H,2021-01-14,45,Passed,8
859,859,9357,S,2023-10-21,53,Passed,10
860,860,9356,S,2020-10-01,41,Passed,8
861,861,9357,H,2022-05-24,47,Passed,8
862,862,9357,S,2023-12-14,43,Passed,8
863,863,9356,T,2021-04-11,54,Passed,10
864,864,9357,S,2024-03-23,43,Passed,9
865,865,9356,S,2023-05-05,58,Passed,8
866,866,9357,S,2023-06-08,52,Passed,9
867,867,9357,S,2020-06-07,57,Passed,8
868,868,9356,S,2022-08-08,49,Passed,9
869,869,9356,H,2020-08-30,43,Passed,8
870,870,9357,H,2021-04-13,46,Passed,8
871,871,9357,S,2021-10-18,57,Passed,10
872,872,9357,S,2020-12-12,42,Passed,8
873,873,9357,S,2022-04-24,45,Passed,8
874,874,9357,H,2023-01-23,58,Passed,8
875,875,9357,S,2023-09-27,58,Passed,9
876,876,9357,H,2022-10-21,48,Passed,8
877,877,9357,H,2022-03-15,45,Passed,8
878,878,9357,T,2021-08-05,57,Passed,9
879,879,9357,H,2023-01-27,54,Passed,8
880,880,9357,H,2020-06-13,47,Passed,8
881,881,9357,S,2021-02-09,57,Passed,9
882,882,9357,S,2022-02-11,48,Passed,10
883,883,9357,T,2022-04-18,59,Passed,9
884,884,9356,H,2021-07-07,55,Passed,9
885,885,9356,S,2021-09-08,54,Passed,8
886,886,9356,S,2020-06-24,56,Passed,9
887,887,9357,T,2020-03-05,46,Passed,10
888,888,9357,H,2023-10-21,53,Passed,9
889,889,9357,T,2021-11-14,41,Passed,10
890,890,9357,S,2020-08-01,58,Passed,8
891,891,9356,T,2022-04-01,44,Passed,9
892,892,9357,H,2020-07-12,54,Passed,10
893,893,9357,S,2023-10-19,52,Passed,9
894,894,9357,S,2021-12-23,46,Passed,10
895,895,9356,S,2024-01-06,51,Passed,9
896,896,9357,T,2021-11-29,48,Passed,9
897,897,9356,S,2023-10-12,44,Passed,10
898,898,9356,H,2021-11-12,57,Passed,9
899,899,9356,S,2023-06-05,53,Passed,8
900,900,9356,H,2021-01-03,53,Passed,9
901,901,9356,H,2023-01-05,45,Passed,9
902,902,9357,S,2023-12-19,46,Passed,10
903,903,9357,T,2022-08-20,54,Passed,8
904,904,9357,H,2020-05-04,53,Passed,10
905,905,9356,H,2020-07-12,53,Passed,9
906,906,9357,S,2022-09-30,52,Passed,9
907,907,9357,S,2021-12-06,50,Passed,9
908,908,9357,T,2022-03-19,44,Passed,10
909,909,9356,T,2023-08-02,46,Passed,10
910,910,9357,H,2021-02-09,52,Passed,8
911,911,9356,H,2023-12-25,44,Passed,10
912,912,9357,S,2020-05-15,45,Passed,9
913,913,9356,H,2021-09-21,40,Passed,10
914,914,9356,S,2023-08-31,48,Passed,10
915,915,9356,T,2023-04-25,58,Passed,10
916,916,9357,H,2023-09-20,57,Passed,10
917,917,9357,T,2023-02-04,52,Passed,9
918,918,9357,T,2023-12-19,60,Passed,10
919,919,9356,S,2023-01-03,55,Passed,8
920,920,9357,S,2024-03-08,56,Passed,9
921,921,9357,S,2022-10-09,44,Passed,10
922,922,9357,T,2022-11-02,49,Passed,9
923,923,9357,S,2022-09-10,47,Passed,8
924,924,9357,H,2024-02-27,52,Passed,10
925,925,9357,S,2023-12-15,58,Passed,9
926,926,9357,H,2021-02-17,44,Passed,8
927,927,9357,T,2021-01-31,43,Passed,8
928,928,9356,S,2024-03-14,53,Passed,8
929,929,9356,S,2023-09-14,46,Passed,10
930,930,9356,S,2020-12-07,60,Passed,10
931,931,9356,T,2023-12-30,51,Passed,9
932,932,9356,T,2020-11-29,56,Passed,10
933,933,9357,S,2023-09-28,41,Passed,8
934,934,9356,S,2021-10-31,43,Passed,9
935,935,9357,S,2023-01-09,60,Passed,9
936,936,9356,T,2023-07-20,41,Passed,10
937,937,9357,H,2021-03-06,44,Passed,9
938,938,9356,H,2022-01-06,47,Passed,9
939,939,9356,T,2022-10-19,57,Passed,9
940,940,9356,T,2022-04-29,59,Passed,9
941,941,9357,T,2020-05-03,59,Passed,9
942,942,9356,H,2021-08-01,50,Passed,9
943,943,9357,T,2023-05-20,42,Passed,8
944,944,9357,H,2020-05-29,58,Passed,10
945,945,9356,H,2021-12-05,45,Passed,8
946,946,9357,S,2020-08-09,46,Passed,8
947,947,9356,T,2021-02-16,46,Passed,8
948,948,9356,S,2020-02-12,60,Passed,10
949,949,9356,S,2023-03-13,43,Passed,9
950,950,9356,H,2023-03-11,52,Passed,8
951,951,9356,T,2020-11-21,48,Passed,9
952,952,9356,T,2021-12-14,57,Passed,8
953,953,9356,T,2023-10-29,52,Passed,8
954,954,9357,H,2024-02-19,44,Passed,9
955,955,9356,S,2023-03-26,58,Passed,9
956,956,9357,H,2020-08-31,50,Passed,8
957,957,9356,T,2021-06-15,59,Passed,10
958,958,9357,T,2021-05-22,49,Passed,8
959,959,9357,T,2022-11-01,59,Passed,8
960,960,9356,T,2022-08-08,50,Passed,8
961,961,9357,H,2023-01-29,54,Passed,8
962,962,9356,H,2020-07-30,46,Passed,10
963,963,9356,T,2021-08-14,41,Passed,10
964,964,9356,H,2024-02-17,60,Passed,10
965,965,9357,H,2021-04-07,46,Passed,10
966,966,9356,T,2020-11-17,45,Passed,8
967,967,9356,T,2022-09-01,59,Passed,10
968,968,9357,T,2023-07-17,46,Passed,8
969,969,9356,H,2023-02-02,53,Passed,10
970,970,9357,H,2022-03-28,60,Passed,10
971,971,9356,H,2023-08-12,57,Passed,10
972,972,9356,H,2021-10-30,40,Passed,10
973,973,9356,S,2024-03-10,44,Passed,10
974,974,9357,H,2021-01-27,42,Passed,8
975,975,9356,H,2024-03-20,60,Passed,8
976,976,9357,H,2020-11-14,55,Passed,10
977,977,9356,S,2022-02-24,49,Passed,8
978,978,9356,T,2021-11-02,41,Passed,8
979,979,9356,H,2022-02-24,53,Passed,9
980,980,9356,H,2021-12-05,58,Passed,8
981,981,9356,S,2023-02-17,56,Passed,9
982,982,9357,T,2021-11-18,45,Passed,10
983,983,9356,T,2023-01-08,44,Passed,8
984,984,9357,S,2023-09-22,59,Passed,8
985,985,9356,T,2021-01-18,57,Passed,8
986,986,9357,S,2021-10-05,46,Passed,10
987,987,9356,S,2020-06-06,54,Passed,8
988,988,9357,H,2022-02-27,56,Passed,10
989,989,9357,S,2020-07-02,47,Passed,8
990,990,9357,H,2020-11-26,41,Passed,8
991,991,9356,H,2020-08-23,58,Passed,9
992,992,9356,T,2022-09-13,58,Passed,10
993,993,9356,H,2021-12-03,59,Passed,10
994,994,9357,T,2023-09-26,49,Passed,8
995,995,9356,S,2023-06-14,45,Passed,9
996,996,9356,S,2023-02-03,53,Passed,9
997,997,9356,S,2022-01-31,51,Passed,8
998,998,9357,S,2020-09-19,59,Passed,10
999,999,9356,S,2022-02-01,40,Passed,8
1000,1000,9356,H,2022-01-15,55,Passed,8
1001,1001,9357,T,2021-02-28,59,Passed,8
1002,1002,9356,S,2023-01-12,56,Passed,10
1003,1003,9356,T,2023-01-02,60,Passed,10
1004,1004,9357,H,2020-08-28,56,Passed,9
1005,1005,9357,T,2021-09-02,57,Passed,9
1006,1006,9356,S,2022-06-18,53,Passed,10
1007,1007,9357,S,2021-05-25,45,Passed,9
1008,1008,9356,H,2023-04-18,43,Passed,9
1009,1009,9357,T,2024-01-14,43,Passed,9
1010,1010,9356,T,2024-04-17,45,Passed,8
1011,1011,9356,H,2020-07-08,59,Passed,9
1012,1012,9356,S,2020-12-06,58,Passed,10
1013,1013,9357,T,2022-04-03,45,Passed,10
1014,1014,9356,S,2024-02-22,55,Passed,9
1015,1015,9357,T,2020-12-26,57,Passed,10
1016,1016,9356,H,2021-11-30,60,Passed,9
1017,1017,9357,H,2024-01-20,52,Passed,9
1018,1018,9357,H,2022-04-04,44,Passed,9
1019,1019,9357,H,2020-04-05,55,Passed,10
1020,1020,9356,H,2020-11-01,47,Passed,8
1021,1021,9356,T,2023-08-23,50,Passed,10
1022,1022,9356,H,2022-04-28,43,Passed,10
1023,1023,9356,T,2021-02-18,46,Passed,8
1024,1024,9356,T,2022-06-10,54,Passed,9
1025,1025,9356,T,2021-07-20,44,Passed,10
1026,1026,9356,T,2023-06-11,52,Passed,9
1027,1027,9357,T,2022-10-04,49,Passed,10
1028,1028,9357,H,2024-02-03,44,Passed,9
1029,1029,9356,T,2023-12-06,48,Passed,9
1030,1030,9356,T,2022-08-28,58,Passed,9
1031,1031,9357,T,2021-12-19,50,Passed,10
1032,1032,9357,H,2021-06-06,58,Passed,10
1033,1033,9356,H,2023-08-12,44,Passed,8
1034,1034,9357,H,2021-06-24,57,Passed,9
1035,1035,9357,H,2022-12-05,44,Passed,9
1036,1036,9357,S,2022-11-27,49,Passed,8
1037,1037,9356,S,2023-04-01,49,Passed,10
1038,1038,9357,T,2022-03-22,53,Passed,9
1039,1039,9357,T,2023-04-25,54,Passed,10
1040,1040,9357,T,2021-05-08,56,Passed,9
1041,1041,9356,T,2022-10-10,41,Passed,8
1042,1042,9356,H,2024-01-29,40,Passed,9
1043,1043,9356,T,2022-05-04,54,Passed,10
1044,1044,9357,T,2024-01-07,58,Passed,9
1045,1045,9356,S,2024-01-12,47,Passed,10
1046,1046,9356,S,2023-04-17,58,Passed,8
1047,1047,9357,H,2021-08-06,47,Passed,8
1048,1048,9356,S,2021-09-21,52,Passed,9
1049,1049,9356,S,2021-12-26,41,Passed,9
1050,1050,9357,S,2023-12-14,53,Passed,8
1051,1051,9357,S,2024-02-24,52,Passed,9
1052,1052,9356,S,2024-02-29,44,Passed,8
1053,1053,9357,S,2022-08-16,41,Passed,9
1054,1054,9357,T,2021-06-27,49,Passed,9
1055,1055,9356,T,2024-02-19,47,Passed,10
1056,1056,9356,T,2021-03-10,52,Passed,8
1057,1057,9357,S,2024-01-10,51,Passed,8
1058,1058,9356,T,2021-11-10,50,Passed,10
1059,1059,9357,T,2021-09-19,47,Passed,9
1060,1060,9357,T,2022-12-29,60,Passed,10
1061,1061,9357,S,2022-10-20,45,Passed,8
1062,1062,9357,S,2023-09-17,46,Passed,9
1063,1063,9356,S,2024-03-06,59,Passed,8
1064,1064,9357,H,2021-01-07,49,Passed,9
1065,1065,9356,T,2023-08-10,57,Passed,8
1066,1066,9356,H,2021-12-23,49,Passed,9
1067,1067,9357,H,2020-04-22,40,Passed,9
1068,1068,9357,H,2023-10-05,52,Passed,10
1069,1069,9357,T,2022-10-26,58,Passed,8
1070,1070,9357,T,2021-02-26,53,Passed,9
1071,1071,9356,H,2024-03-30,48,Passed,9
1072,1072,9357,T,2021-05-23,57,Passed,8
1073,1073,9357,H,2023-01-13,43,Passed,9
1074,1074,9356,T,2022-03-22,49,Passed,9
1075,1075,9356,S,2022-06-22,56,Passed,9
1076,1076,9357,S,2021-06-04,51,Passed,9
1077,1077,9357,S,2023-11-01,49,Passed,8
1078,1078,9357,H,2023-12-19,58,Passed,10
1079,1079,9356,T,2020-03-31,40,Passed,8
1080,1080,9357,S,2022-07-10,60,Passed,10
1081,1081,9356,H,2021-12-21,60,Passed,8
1082,1082,9356,S,2023-03-06,53,Passed,8
1083,1083,9357,T,2022-06-07,58,Passed,8
1084,1084,9357,T,2021-01-23,40,Passed,10
1085,1085,9357,T,2021-09-26,58,Passed,8
1086,1086,9356,S,2021-12-25,51,Passed,8
1087,1087,9357,T,2022-07-19,58,Passed,10
1088,1088,9356,S,2020-06-20,42,Passed,8
1089,1089,9357,T,2023-09-04,43,Passed,8
1090,1090,9357,T,2023-10-23,57,Passed,8
1091,1091,9356,T,2023-02-13,43,Passed,9
1092,1092,9357,S,2022-01-23,49,Passed,10
1093,1093,9356,H,2020-11-20,53,Passed,8
1094,1094,9356,T,2024-03-06,40,Passed,10
1095,1095,9356,S,2023-04-17,48,Passed,10
1096,1096,9357,S,2022-03-26,54,Passed,8
1097,1097,9357,T,2023-09-12,49,Passed,10
1098,1098,9357,H,2024-03-25,55,Passed,9
1099,1099,9357,T,2023-06-17,42,Passed,9
1100,1100,9357,H,2022-01-18,43,Passed,9
1101,1101,9357,S,2021-01-08,53,Passed,8
1102,1102,9356,H,2022-07-04,56,Passed,9
1103,1103,9357,S,2023-02-09,59,Passed,10
1104,1104,9357,T,2021-11-04,59,Passed,8
1105,1105,9356,T,2020-10-02,56,Passed,9
1106,1106,9356,H,2021-10-12,54,Passed,10
1107,1107,9356,S,2020-11-25,43,Passed,8
1108,1108,9356,S,2020-04-10,46,Passed,10
1109,1109,9356,T,2021-06-14,51,Passed,9
1110,1110,9357,H,2021-10-18,40,Passed,10
1111,1111,9357,H,2023-12-10,46,Passed,9
1112,1112,9356,H,2021-11-11,43,Passed,9
1113,1113,9356,S,2024-02-28,48,Passed,10
1114,1114,9356,H,2021-08-02,48,Passed,10
1115,1115,9356,T,2022-01-21,52,Passed,10
1116,1116,9357,T,2021-06-05,60,Passed,10
1117,1117,9357,T,2021-05-21,52,Passed,10
1118,1118,9356,S,2023-07-07,50,Passed,10
1119,1119,9356,S,2023-07-14,46,Passed,10
1120,1120,9356,T,2023-12-20,58,Passed,8
1121,1121,9357,S,2022-08-18,53,Passed,8
1122,1122,9357,S,2021-12-11,50,Passed,9
1123,1123,9356,H,2022-12-24,51,Passed,9
1124,1124,9356,H,2023-01-05,46,Passed,10
1125,1125,9356,S,2020-09-18,47,Passed,8
1126,1126,9356,H,2021-07-10,51,Passed,8
1127,1127,9356,H,2023-04-20,58,Passed,8
1128,1128,9356,H,2021-09-06,45,Passed,8
1129,1129,9356,S,2020-06-14,55,Passed,10
1130,1130,9356,H,2023-02-26,50,Passed,9
1131,1131,9356,H,2023-10-20,58,Passed,8
1132,1132,9356,H,2023-12-11,59,Passed,10
1133,1133,9357,S,2023-01-11,45,Passed,9
1134,1134,9357,H,2020-03-03,40,Passed,9
1135,1135,9357,H,2022-08-24,47,Passed,8
1136,1136,9356,H,2021-03-07,51,Passed,10
1137,1137,9356,T,2022-03-19,52,Passed,8
1138,1138,9356,S,2021-10-08,58,Passed,9
1139,1139,9356,S,2021-07-19,50,Passed,8
1140,1140,9356,T,2020-12-16,58,Passed,8
1141,1141,9356,S,2023-09-15,43,Passed,9
1142,1142,9357,T,2022-05-14,43,Passed,10
1143,1143,9357,T,2022-08-10,44,Passed,10
1144,1144,9357,T,2023-06-24,60,Passed,8
1145,1145,9356,S,2023-08-25,51,Passed,9
1146,1146,9356,S,2021-11-12,44,Passed,10
1147,1147,9357,S,2024-03-07,45,Passed,8
1148,1148,9357,T,2020-12-09,50,Passed,9
1149,1149,9357,S,2023-07-25,56,Passed,8
