companyId,empCountryId,jobTitle,description,salary,employmentType,workSetting,publicationDate,closeDate,status
14,2,Applied Scientist,Hello! We are really good company and want to hire you,222200,F,P,2020-01-20,2021-01-02,C
14,2,Applied Scientist,Hello! We are really good company and want to hire you,136000,F,P,2020-06-12,2020-08-23,C
4,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,215000,F,P,2020-10-20,2021-01-15,C
4,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,142000,F,P,2020-10-11,2023-02-20,C
3,2,Research Scientist,Hello! We are really good company and want to hire you,240000,F,R,2020-02-27,2024-03-15,C
2,2,Research Scientist,Hello! We are really good company and want to hire you,210000,F,R,2020-11-02,2020-12-02,C
3,2,Data Engineer,Hello! We are really good company and want to hire you,122000,F,P,2020-01-10,2023-05-03,C
6,2,Data Engineer,Hello! We are really good company and want to hire you,94500,F,P,2020-10-10,2023-05-25,C
9,2,Data Engineer,Hello! We are really good company and want to hire you,150000,F,P,2020-10-23,2021-04-19,C
10,2,Data Science Consultant,Hello! We are really good company and want to hire you,116000,F,P,2020-12-24,2023-10-14,C
6,2,Data Science Consultant,Hello! We are really good company and want to hire you,90000,F,P,2020-12-16,2022-09-06,C
4,2,Data Science Consultant,Hello! We are really good company and want to hire you,145000,F,P,2020-12-06,2021-02-06,C
2,2,Data Science Consultant,Hello! We are really good company and want to hire you,128000,F,P,2020-06-07,2021-03-20,C
2,2,Data Engineer,Hello! We are really good company and want to hire you,154000,F,R,2020-10-15,2023-11-20,C
5,2,Data Engineer,Hello! We are really good company and want to hire you,126000,F,R,2020-02-29,2024-03-26,C
4,2,Machine Learning Scientist,Hello! We are really good company and want to hire you,240000,F,P,2020-01-28,2023-01-20,C
2,2,Machine Learning Scientist,Hello! We are really good company and want to hire you,157250,F,P,2020-06-21,2023-04-19,C
9,2,Data Engineer,Hello! We are really good company and want to hire you,219650,F,R,2020-04-16,2023-06-28,C
3,2,Data Engineer,Hello! We are really good company and want to hire you,136000,F,R,2020-04-14,2020-06-11,C
6,2,Data Scientist,Hello! We are really good company and want to hire you,150000,F,P,2020-11-14,2022-03-06,C
6,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,180000,F,R,2020-05-19,2021-06-24,C
5,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,125000,F,R,2020-01-24,2020-08-09,C
34,2,Data Scientist,Hello! We are really good company and want to hire you,247600,F,P,2020-11-02,2022-01-12,C
38,2,Data Scientist,Hello! We are really good company and want to hire you,127300,F,P,2020-05-17,2024-01-24,C
3,2,Data Scientist,Hello! We are really good company and want to hire you,60000,F,P,2020-10-28,2022-12-11,C
4,2,Data Scientist,Hello! We are really good company and want to hire you,55000,F,P,2020-11-15,2023-01-11,C
6,2,Data Engineer,Hello! We are really good company and want to hire you,250000,F,P,2020-08-24,2022-01-24,C
10,2,Data Engineer,Hello! We are really good company and want to hire you,125000,F,P,2020-09-24,2021-12-21,C
10,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,190000,F,R,2020-09-27,2021-09-05,C
5,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,170000,F,R,2020-01-10,2024-03-06,C
2,2,Data Scientist,Hello! We are really good company and want to hire you,202600,F,R,2020-09-24,2021-10-01,C
10,2,Data Scientist,Hello! We are really good company and want to hire you,168800,F,R,2020-09-15,2021-04-17,C
4,2,Data Engineer,Hello! We are really good company and want to hire you,132000,F,R,2020-08-03,2021-05-23,C
3,2,Data Engineer,Hello! We are really good company and want to hire you,111000,F,R,2020-05-08,2020-09-20,C
4,2,Data Scientist,Hello! We are really good company and want to hire you,203000,F,R,2020-09-07,2022-06-24,C
3,2,Data Scientist,Hello! We are really good company and want to hire you,127000,F,R,2020-01-26,2023-01-29,C
10,2,Business Intelligence Analyst,Hello! We are really good company and want to hire you,125009,F,R,2020-02-10,2022-02-17,C
9,2,Business Intelligence Analyst,Hello! We are really good company and want to hire you,83339,F,R,2020-06-13,2021-03-17,C
6,2,Data Analyst,Hello! We are really good company and want to hire you,112200,F,R,2020-12-27,2021-02-19,C
9,2,Data Analyst,Hello! We are really good company and want to hire you,91800,F,R,2020-02-01,2020-08-04,C
4,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,200000,F,P,2020-12-25,2024-02-12,C
6,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,160000,F,P,2020-12-07,2023-07-19,C
55,9,AI Developer,Hello! We are really good company and want to hire you,161952,F,H,2020-11-12,2023-03-17,C
2,2,Data Architect,Hello! We are really good company and want to hire you,185000,F,P,2020-08-04,2023-02-14,C
4,2,Data Architect,Hello! We are really good company and want to hire you,150000,F,P,2020-08-01,2021-01-14,C
10,2,Data Engineer,Hello! We are really good company and want to hire you,160000,F,P,2020-05-05,2021-12-26,C
4,2,Data Engineer,Hello! We are really good company and want to hire you,130000,F,P,2020-08-07,2022-12-20,C
5,2,Data Engineer,Hello! We are really good company and want to hire you,145000,F,P,2020-12-06,2023-08-09,C
4,2,Data Engineer,Hello! We are really good company and want to hire you,115000,F,P,2020-01-03,2021-08-30,C
2,2,Data Scientist,Hello! We are really good company and want to hire you,133000,P,P,2020-06-22,2022-06-08,C
3,2,Data Scientist,Hello! We are really good company and want to hire you,58300,P,P,2020-08-06,2021-05-04,C
6,2,Data Engineer,Hello! We are really good company and want to hire you,254000,F,P,2020-02-16,2023-11-11,C
2,2,Data Engineer,Hello! We are really good company and want to hire you,159000,F,P,2020-07-31,2020-09-11,C
3,2,Data Engineer,Hello! We are really good company and want to hire you,170000,F,P,2020-07-13,2022-08-10,C
4,2,Data Engineer,Hello! We are really good company and want to hire you,85000,F,P,2020-01-10,2023-11-26,C
9,2,Data Scientist,Hello! We are really good company and want to hire you,130500,F,P,2020-07-12,2021-04-14,C
6,2,Data Scientist,Hello! We are really good company and want to hire you,116000,F,P,2020-02-26,2022-12-19,C
3,2,Research Analyst,Hello! We are really good company and want to hire you,81400,F,R,2020-02-06,2022-02-06,C
3,2,Research Analyst,Hello! We are really good company and want to hire you,43500,F,R,2020-06-11,2023-11-27,C
9,2,Data Engineer,Hello! We are really good company and want to hire you,169000,F,P,2020-03-12,2022-02-27,C
6,2,Data Engineer,Hello! We are really good company and want to hire you,92000,F,P,2020-06-08,2021-05-31,C
3,2,Data Analyst,Hello! We are really good company and want to hire you,166000,F,P,2020-03-14,2021-12-03,C
6,2,Data Analyst,Hello! We are really good company and want to hire you,73100,F,P,2020-05-25,2023-07-01,C
2,2,Research Scientist,Hello! We are really good company and want to hire you,190000,F,P,2020-06-02,2021-06-08,C
4,2,Research Scientist,Hello! We are really good company and want to hire you,165000,F,P,2020-06-05,2023-11-10,C
10,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,305600,F,P,2020-12-26,2022-07-02,C
4,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,146600,F,P,2020-11-14,2023-05-24,C
6,2,Data Analyst,Hello! We are really good company and want to hire you,150000,F,P,2020-11-20,2021-09-23,C
3,2,Data Analyst,Hello! We are really good company and want to hire you,120000,F,P,2020-04-23,2023-02-06,C
9,2,Data Engineer,Hello! We are really good company and want to hire you,275000,F,P,2020-05-27,2022-08-09,C
5,2,Data Engineer,Hello! We are really good company and want to hire you,146400,F,P,2020-02-29,2024-02-03,C
9,2,Data Scientist,Hello! We are really good company and want to hire you,208500,F,P,2020-03-21,2023-04-20,C
3,2,Data Scientist,Hello! We are really good company and want to hire you,165000,F,P,2020-05-21,2024-01-07,C
9,2,Data Scientist,Hello! We are really good company and want to hire you,258700,F,P,2020-09-27,2021-07-10,C
10,2,Data Scientist,Hello! We are really good company and want to hire you,172500,F,P,2020-11-29,2023-01-31,C
3,2,Data Engineer,Hello! We are really good company and want to hire you,150000,F,P,2020-06-24,2022-06-18,C
10,2,Data Engineer,Hello! We are really good company and want to hire you,130000,F,P,2020-01-16,2022-02-12,C
6,2,Data Engineer,Hello! We are really good company and want to hire you,185000,F,R,2020-05-15,2020-07-10,C
10,2,Data Engineer,Hello! We are really good company and want to hire you,150000,F,R,2020-11-11,2021-07-30,C
10,2,Data Analyst,Hello! We are really good company and want to hire you,166000,F,P,2020-11-12,2021-12-01,C
4,2,Data Analyst,Hello! We are really good company and want to hire you,73100,F,P,2020-09-17,2022-04-12,C
2,2,Business Intelligence Analyst,Hello! We are really good company and want to hire you,198200,F,P,2020-12-23,2023-05-16,C
4,2,Business Intelligence Analyst,Hello! We are really good company and want to hire you,110200,F,P,2020-06-28,2024-04-09,C
3,2,Machine Learning Researcher,Hello! We are really good company and want to hire you,166000,F,P,2020-11-05,2023-01-16,C
4,2,Machine Learning Researcher,Hello! We are really good company and want to hire you,73100,F,P,2020-05-14,2022-08-06,C
9,2,Machine Learning Researcher,Hello! We are really good company and want to hire you,212000,F,P,2020-02-29,2024-03-12,C
4,2,Machine Learning Researcher,Hello! We are really good company and want to hire you,93300,F,P,2020-06-23,2022-03-15,C
2,2,AI Engineer,Hello! We are really good company and want to hire you,212000,F,P,2020-06-05,2023-12-13,C
4,2,AI Engineer,Hello! We are really good company and want to hire you,93300,F,P,2020-05-29,2020-11-21,C
4,2,Data Engineer,Hello! We are really good company and want to hire you,166000,F,P,2020-01-01,2021-02-10,C
10,2,Data Engineer,Hello! We are really good company and want to hire you,73100,F,P,2020-06-05,2022-01-23,C
2,2,Data Engineer,Hello! We are really good company and want to hire you,167100,F,P,2020-05-20,2023-09-08,C
4,2,Data Engineer,Hello! We are really good company and want to hire you,111400,F,P,2020-06-18,2021-09-09,C
5,2,Data Engineer,Hello! We are really good company and want to hire you,133000,F,P,2020-11-21,2021-11-18,C
6,2,Data Engineer,Hello! We are really good company and want to hire you,58400,F,P,2020-02-16,2023-02-24,C
5,2,Data Scientist,Hello! We are really good company and want to hire you,166000,F,R,2020-04-13,2020-04-15,C
4,2,Data Scientist,Hello! We are really good company and want to hire you,73100,F,R,2020-11-26,2022-10-09,C
2,2,Data Analyst,Hello! We are really good company and want to hire you,170000,F,P,2020-07-31,2023-12-04,C
9,2,Data Analyst,Hello! We are really good company and want to hire you,145000,F,P,2020-03-19,2022-08-11,C
6,2,Data Scientist,Hello! We are really good company and want to hire you,212000,F,P,2020-08-23,2020-11-26,C
3,2,Data Scientist,Hello! We are really good company and want to hire you,93300,F,P,2020-06-22,2023-04-06,C
2,2,Data Architect,Hello! We are really good company and want to hire you,170000,F,R,2020-09-02,2022-01-15,C
9,2,Data Architect,Hello! We are really good company and want to hire you,135000,F,R,2020-12-16,2021-10-30,C
5,2,Data Engineer,Hello! We are really good company and want to hire you,145000,F,P,2020-08-25,2022-10-17,C
10,2,Data Engineer,Hello! We are really good company and want to hire you,115000,F,P,2020-12-23,2023-07-23,C
2,2,Data Engineer,Hello! We are really good company and want to hire you,139810,F,P,2020-08-22,2021-04-05,C
10,2,Data Engineer,Hello! We are really good company and want to hire you,95325,F,P,2020-02-29,2023-03-02,C
9,2,Research Scientist,Hello! We are really good company and want to hire you,278700,F,P,2020-06-12,2020-09-29,C
4,2,Research Scientist,Hello! We are really good company and want to hire you,159300,F,P,2020-08-30,2021-04-04,C
37,4,Machine Learning Engineer,Hello! We are really good company and want to hire you,226700,F,R,2020-12-20,2024-04-01,C
32,4,Machine Learning Engineer,Hello! We are really good company and want to hire you,151100,F,R,2020-01-17,2023-07-08,C
6,2,Data Engineer,Hello! We are really good company and want to hire you,247300,F,R,2020-08-05,2021-02-25,C
5,2,Data Engineer,Hello! We are really good company and want to hire you,139700,F,R,2020-02-25,2022-04-30,C
2,2,Data Scientist,Hello! We are really good company and want to hire you,188000,F,R,2020-02-18,2021-03-05,C
5,2,Data Scientist,Hello! We are really good company and want to hire you,139000,F,R,2020-01-24,2022-11-21,C
9,2,Data Scientist,Hello! We are really good company and want to hire you,150000,F,P,2020-10-16,2021-02-03,C
5,2,Data Engineer,Hello! We are really good company and want to hire you,160000,F,P,2020-01-18,2024-04-15,C
4,2,Data Engineer,Hello! We are really good company and want to hire you,94000,F,P,2020-06-27,2021-12-04,C
4,2,Data Manager,Hello! We are really good company and want to hire you,127000,F,R,2020-11-01,2023-12-31,C
9,2,Data Manager,Hello! We are really good company and want to hire you,65000,F,R,2020-12-19,2021-09-26,C
9,2,ML Engineer,Hello! We are really good company and want to hire you,276000,F,P,2020-12-24,2021-05-04,C
4,2,ML Engineer,Hello! We are really good company and want to hire you,174000,F,P,2020-01-21,2022-05-22,C
12,2,Applied Scientist,Hello! We are really good company and want to hire you,260000,F,P,2020-02-06,2020-03-01,C
13,2,Applied Scientist,Hello! We are really good company and want to hire you,136000,F,P,2020-03-19,2020-08-19,C
2,2,Analytics Engineer,Hello! We are really good company and want to hire you,250000,F,R,2020-07-23,2022-05-19,C
9,2,Analytics Engineer,Hello! We are really good company and want to hire you,210000,F,R,2020-04-02,2021-04-07,C
5,2,Data Scientist,Hello! We are really good company and want to hire you,188000,F,R,2020-03-23,2020-07-17,C
2,2,Data Scientist,Hello! We are really good company and want to hire you,139000,F,R,2020-06-05,2020-08-27,C
2,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,238000,F,P,2020-11-16,2022-09-20,C
2,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,176000,F,P,2020-09-27,2024-03-04,C
3,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,204500,F,P,2020-07-31,2023-05-14,C
